# BEAST v1.8.0, r5971
# Generated Mon Feb 24 17:20:11 PST 2014 [seed=1]
state	posterior	prior	likelihood	treeModel.rootHeight	constant.popSize	clock.rate	treeLikelihood	coalescent
178000	-5508.043905920371	-1274.1324494999346	-4233.9114564204365	42.767693906068786	241.51417236159816	3.5912621259564484E-4	-4233.9114564204365	-1268.6451622176241
179000	-5525.120764980639	-1275.5231231714358	-4249.597641809203	44.0351173668341	233.79170962155345	3.214537099008282E-4	-4249.597641809203	-1270.0683711285915
180000	-5529.200905709111	-1277.9289272601934	-4251.271978448917	48.35056699139394	231.4471182598076	3.610138209474493E-4	-4251.271978448917	-1272.4842148297837
181000	-5538.9709800083065	-1292.492315141222	-4246.478664867084	46.1906689340846	276.09946567115816	3.26657969343901E-4	-4246.478664867084	-1286.8712272995913
182000	-5524.07913489433	-1296.4282902792677	-4227.650844615063	52.45460275916378	259.46890797352944	3.2789266211503786E-4	-4227.650844615063	-1290.869325506309
183000	-5530.373183796938	-1303.1761030202251	-4227.197080776713	49.635551014763905	254.66101110083358	3.541503966517203E-4	-4227.197080776713	-1297.635815577296
184000	-5514.329526658552	-1288.118857976833	-4226.210668681719	39.48061613472132	225.52548394857513	3.6848293873602153E-4	-4226.210668681719	-1282.7000563304782
185000	-5509.9169078700215	-1279.938887538022	-4229.978020332	42.604204467698516	238.38449286028106	3.752451955987925E-4	-4229.978020332	-1274.464627406478
186000	-5500.846469424143	-1285.2690194512963	-4215.577449972847	46.47065735903727	230.37247158148162	3.362932700968635E-4	-4215.577449972847	-1279.828985717326
187000	-5511.689280801422	-1280.9839272336428	-4230.705353567779	40.80464616466093	227.80953779095424	3.4600110763572024E-4	-4230.705353567779	-1275.5550713132548
188000	-5497.410732016533	-1258.7099460676056	-4238.700785948928	42.01128728163766	220.93880781324705	3.8038815778863617E-4	-4238.700785948928	-1253.3116799039935
189000	-5494.714865245456	-1261.798720596973	-4232.916144648483	44.01935783540089	199.98792259751923	3.6338328527947886E-4	-4232.916144648483	-1256.5001002359754
190000	-5466.141637177821	-1226.2652384560106	-4239.876398721811	44.712521300951614	187.43529773804576	3.9754036698639954E-4	-4239.876398721811	-1221.0314072085168
191000	-5470.838852447169	-1223.117320409355	-4247.7215320378145	40.143910883094584	187.58011441460275	4.0451244977829E-4	-4247.7215320378145	-1217.8827098658737
192000	-5462.039433829409	-1237.9222799085117	-4224.117153920897	35.065072855565596	199.19017453991452	3.9404791907181243E-4	-4224.117153920897	-1232.6276258412574
193000	-5483.809957559367	-1250.8748916077463	-4232.93506595162	35.51149747708359	226.90301098709983	3.7861837911843185E-4	-4232.93506595162	-1245.4499903275632
194000	-5474.401083177181	-1248.1336075718866	-4226.267475605295	39.7614095667307	197.26217616400743	4.1493637008052463E-4	-4226.267475605295	-1242.8486589480938
195000	-5458.487674220467	-1224.55260473791	-4233.935069482557	36.596165435049436	186.29484665907447	4.858652449689841E-4	-4233.935069482557	-1219.3247882569588
196000	-5449.867707127541	-1227.350245752359	-4222.5174613751815	33.42003790385976	194.60579693263307	4.546923431338122E-4	-4222.5174613751815	-1222.0788151017423
197000	-5445.362511866429	-1227.8342460737167	-4217.528265792712	34.798650141980595	181.028936491877	4.1831037047523526E-4	-4217.528265792712	-1222.6351708747375
198000	-5431.349556114634	-1206.4944107205076	-4224.855145394126	33.414074908575344	160.84760596307333	4.1608985822578224E-4	-4224.855145394126	-1201.4135372607366
199000	-5449.488757178077	-1218.6690062196915	-4230.819750958386	36.86994523011145	183.066101565486	4.7059365974396427E-4	-4230.819750958386	-1213.4586883276709
200000	-5447.575955299862	-1207.3330731710228	-4240.242882128839	35.46208028589027	165.534352816818	4.447527507639545E-4	-4240.242882128839	-1202.2234496751043
201000	-5460.432111450392	-1212.4261319378757	-4248.005979512516	37.2963249189806	186.5270755849531	4.2855031355789155E-4	-4248.005979512516	-1207.1971269816163
202000	-5445.063963413189	-1206.5507417899435	-4238.513221623246	37.97255653220998	153.77349864869547	4.5409721294354337E-4	-4238.513221623246	-1201.5148069609827
203000	-5437.719710824739	-1206.2103580179744	-4231.509352806765	32.58021213320085	163.2430351883756	4.7223845603207277E-4	-4231.509352806765	-1201.1146456757428
204000	-5438.273554187523	-1195.4566065979677	-4242.816947589555	31.640812575749262	157.90827746476995	4.932019840753782E-4	-4242.816947589555	-1190.3940990539
205000	-5422.436096784433	-1186.6326824531945	-4235.803414331239	34.018086752235455	145.0439663749378	4.834178223194995E-4	-4235.803414331239	-1181.6551621225335
206000	-5410.149495594223	-1181.870777630732	-4228.278717963491	31.92451719357858	139.13410833976332	5.41494252761465E-4	-4228.278717963491	-1176.934797860277
207000	-5389.55611967429	-1168.865054417337	-4220.691065256953	28.30592698647018	135.4017031785756	5.747306848409435E-4	-4220.691065256953	-1163.9562337473862
208000	-5386.171679342014	-1168.9697113004468	-4217.201968041567	29.609411768036217	132.53219140891593	5.917907901479935E-4	-4217.201968041567	-1164.0822939397094
209000	-5367.252443688791	-1154.946818542496	-4212.305625146295	30.220172540296886	126.03776323342866	6.350194553255471E-4	-4212.305625146295	-1150.1096019527909
210000	-5364.449578770467	-1150.2949548242327	-4214.154623946235	29.703685284768618	120.44949795717038	5.7725257208367E-4	-4214.154623946235	-1145.5031470106685
211000	-5348.373062664675	-1134.7498237748698	-4213.623238889805	30.440553303765004	122.98318692313497	5.931077399685647E-4	-4213.623238889805	-1129.9371830127825
212000	-5346.370164176163	-1123.1390042259645	-4223.231159950198	27.7612811951781	120.62550421469474	6.56175425772296E-4	-4223.231159950198	-1118.3456573108701
213000	-5335.676736513284	-1110.4899243027587	-4225.186812210525	25.224273714977354	104.02186986262609	5.857955807258019E-4	-4225.186812210525	-1105.8447373430033
214000	-5334.124453947025	-1106.0023360960067	-4228.122117851019	24.64963205077501	91.29826001774832	7.164982277758456E-4	-4228.122117851019	-1101.4874878682156
215000	-5335.748876858971	-1102.3987496594125	-4233.350127199558	25.29456975690784	94.17512838381778	6.899670200282935E-4	-4233.350127199558	-1097.852903575568
216000	-5327.399362527278	-1103.123042526928	-4224.27632000035	21.759715658646417	103.20609646847673	6.855504742739852E-4	-4224.27632000035	-1098.4856290508442
217000	-5334.387825043152	-1102.0881201929856	-4232.299704850166	29.299954193268942	95.3957121984892	6.583638903918751E-4	-4232.299704850166	-1097.5294281971594
218000	-5315.831576904454	-1091.4551539890479	-4224.376422915406	23.020473679277472	95.40568490442993	6.831656176190602E-4	-4224.376422915406	-1086.8963326565583
219000	-5316.06558492304	-1085.8131527085825	-4230.252432214457	22.251666532463513	83.13229454124182	7.380789194335201E-4	-4230.252432214457	-1081.3919813806576
220000	-5320.043736056152	-1079.827363173101	-4240.216372883051	22.13772076466616	85.72511135550393	7.367714603846504E-4	-4240.216372883051	-1075.3754806043073
221000	-5302.095774735037	-1066.881321423145	-4235.214453311892	22.198150388319643	91.0446943893154	7.174105975700959E-4	-4235.214453311892	-1062.3692534794684
222000	-5299.604407208691	-1059.5927245156963	-4240.011682692994	21.994608362605472	81.22084621924495	7.99385601426522E-4	-4240.011682692994	-1055.194753189038
223000	-5289.069375646387	-1058.667506109433	-4230.401869536954	20.222496979730963	74.29579339927785	7.531346999050153E-4	-4230.401869536954	-1054.3586986410417
224000	-5285.975371797199	-1057.5269420764369	-4228.448429720762	21.457587953815747	70.60695656243342	8.364877446045153E-4	-4228.448429720762	-1053.2689769141687
225000	-5301.5278417982845	-1073.0630548165625	-4228.464786981722	19.437252639856347	90.21662826366713	7.938033948400696E-4	-4228.464786981722	-1068.560047254268
226000	-5298.8104787354205	-1059.7813888859964	-4239.029089849424	18.603829685173956	68.94882835767856	8.01850171976527E-4	-4239.029089849424	-1055.5472224243665
227000	-5304.1377305758915	-1055.3664706092102	-4248.771259966681	21.81947063902788	74.32389695023352	8.092979090975413E-4	-4248.771259966681	-1051.0572287834254
228000	-5296.361575571467	-1063.5850147271897	-4232.776560844278	25.591353028758896	81.1510251836403	8.27235913694595E-4	-4232.776560844278	-1059.187875564202
229000	-5280.451309331484	-1047.4400858039035	-4233.01122352758	19.460308460241006	77.77429792659318	8.890822295842975E-4	-4233.01122352758	-1043.0853857059114
230000	-5273.61413754698	-1036.1468321736675	-4237.467305373312	21.849207778946354	69.76082973479079	9.279126638256594E-4	-4237.467305373312	-1031.9008315873396
231000	-5270.781735131556	-1030.2727617712396	-4240.508973360316	23.932101111085768	67.27418319526024	9.198239063782398E-4	-4240.508973360316	-1026.063065392076
232000	-5267.390585334766	-1028.626024515977	-4238.7645608187895	19.3063722677201	67.26880358809231	9.493751632308512E-4	-4238.7645608187895	-1024.4163785541566
233000	-5269.751306195284	-1027.7606024871175	-4241.990703708167	20.703922318594262	62.217058175760734	9.264334855981785E-4	-4241.990703708167	-1023.6290468442869
234000	-5257.0600473426475	-1010.7340044647686	-4246.3260428778785	22.547530003153593	67.46053886581022	9.557231776685968E-4	-4246.3260428778785	-1006.5215059240586
235000	-5251.827887466358	-1004.0261704752372	-4247.801716991121	24.158942575331096	63.70558668313377	0.0010571748837711142	-4247.801716991121	-999.8708410385891
236000	-5256.2698400396275	-1006.6463078730253	-4249.623532166602	26.02008093784442	61.9974245316823	9.19688747371328E-4	-4249.623532166602	-1002.5182953399072
237000	-5258.959638399172	-1007.3835519826481	-4251.576086416524	23.452926397466367	54.018236472242464	9.766477722577896E-4	-4251.576086416524	-1003.3932536328747
238000	-5244.653260123784	-1003.533646501982	-4241.119613621802	18.56182075321029	63.94878896601655	9.76025260957118E-4	-4241.119613621802	-999.3745878860763
239000	-5227.81771432521	-989.0541090123468	-4238.763605312863	18.41960262115497	58.16095358669352	0.0012778125270769527	-4238.763605312863	-984.989616970809
240000	-5211.006300070884	-968.7106445894198	-4242.295655481465	19.471048981426822	52.04105701394472	0.001181928725783386	-4242.295655481465	-964.757429695689
241000	-5194.945554917858	-959.8737044327477	-4235.07185048511	19.485142843230328	48.862218020491895	0.001097595893603123	-4235.07185048511	-955.9836023766293
242000	-5188.331825271218	-961.1150104913304	-4227.2168147798875	18.65139557073986	47.852942168109465	0.0012145429319427702	-4227.2168147798875	-957.2456633450729
243000	-5173.357835405852	-953.6124712359209	-4219.745364169931	16.07068783799011	42.216580904819764	0.0011494299691340156	-4219.745364169931	-949.8685087496432
244000	-5179.181278624707	-953.7286605671769	-4225.45261805753	16.63602416382768	47.529998817088746	0.0013348274729631975	-4225.45261805753	-949.8659646739657
245000	-5178.09138862835	-951.7251058088113	-4226.366282819538	18.467447544401214	47.635525390771534	0.001075759805423921	-4226.366282819538	-947.8604512343967
246000	-5175.36126362403	-945.941499738672	-4229.4197638853575	14.84072153663137	41.25990843996606	0.0012524215590630366	-4229.4197638853575	-942.2203560285715
247000	-5171.430340898358	-946.308201164288	-4225.12213973407	15.300848762605767	39.761695415770696	0.001236767785101703	-4225.12213973407	-942.6240603743819
248000	-5155.836359099703	-921.9729477679656	-4233.863411331738	14.986578082904078	36.94469102059803	0.0012772135886901703	-4233.863411331738	-918.3622485973978
249000	-5148.250896898293	-915.3971707705281	-4232.853726127765	15.49258045018952	37.32263620829655	0.0012717402632026734	-4232.853726127765	-911.7762990188304
250000	-5137.593866497281	-901.5410816599451	-4236.052784837336	14.493236272687781	40.11820328640783	0.0015166108116828815	-4236.052784837336	-897.8477348705319
251000	-5115.2553712942145	-897.2205212232028	-4218.0348500710115	13.978617812061374	36.845686173837265	0.0014765564729770932	-4218.0348500710115	-893.6123061194291
252000	-5109.901592366629	-892.7057375973374	-4217.195854769292	13.311890908184804	33.6608107227811	0.0014949808028259183	-4217.195854769292	-889.1879083424178
253000	-5102.590642675985	-886.8625675480017	-4215.728075127983	15.360422770730843	32.584525869597584	0.0015357552371420876	-4215.728075127983	-883.3771942836585
254000	-5097.954979673901	-874.6226732132836	-4223.3323064606175	13.214706641747483	30.6123876291945	0.0015815296622507006	-4223.3323064606175	-871.1996869320989
255000	-5098.730281975179	-875.4752811033526	-4223.255000871827	13.516681365248665	34.880358329601314	0.0015125038256664806	-4223.255000871827	-871.9218447273279
256000	-5088.4198535317355	-870.8872310760263	-4217.532622455709	11.545426837291071	33.051279735332145	0.0017902161347652177	-4217.532622455709	-867.3873805731535
257000	-5099.477682806029	-873.0437058980308	-4226.433976907999	12.864380162685354	31.27606952464345	0.0015020816079513257	-4226.433976907999	-869.599350563224
258000	-5112.927966558732	-879.1961424244101	-4233.731824134322	12.889896105789132	34.04368788496411	0.001687362224501292	-4233.731824134322	-875.6668104246025
259000	-5094.950120679322	-870.0928779100916	-4224.857242769231	11.408497069157614	32.136446356604985	0.0016449009205046544	-4224.857242769231	-866.6212422225975
260000	-5082.579638306023	-855.8720360836024	-4226.707602222421	10.373649135372778	26.96611144911481	0.0017210037087791908	-4226.707602222421	-852.5757341337409
261000	-5077.388273405522	-844.6203048551507	-4232.767968550372	9.740379597775625	25.696812584544883	0.0017755795929019545	-4232.767968550372	-841.3721623152959
262000	-5074.701435906609	-849.4059590893362	-4225.295476817272	10.374779127464345	22.617887003338154	0.0017323023558350747	-4225.295476817272	-846.285485733417
263000	-5075.064405951256	-853.858455237487	-4221.205950713769	10.850360986699103	27.853519335539445	0.0018124882335830608	-4221.205950713769	-850.52968342334
264000	-5068.556847068056	-841.1147357231911	-4227.442111344865	10.793022251761705	27.75216862691217	0.0017446841681785048	-4227.442111344865	-837.7896770531663
265000	-5069.142920864151	-825.4667107607007	-4243.67621010345	11.371541071796244	27.371255737897382	0.0018642577460928674	-4243.67621010345	-822.1553531008706
266000	-5053.789796189732	-817.9411946991899	-4235.848601490543	9.488854420918106	21.186787551339282	0.0020552924122254107	-4235.848601490543	-814.8857616480979
267000	-5037.0238475446595	-794.6610674799489	-4242.362780064711	10.280950159267322	18.202770797645695	0.002071113092050732	-4242.362780064711	-791.7574225427328
268000	-5035.7684378178	-788.5516937671754	-4247.216744050625	10.624111622409005	17.9130697864425	0.001976421615619119	-4247.216744050625	-785.6641867434798
269000	-5037.724848024833	-793.9314727634484	-4243.793375261384	10.76159423033784	22.68538661823986	0.0018429945473932236	-4243.793375261384	-790.8079088130279
270000	-5020.209271098182	-780.5042539340121	-4239.70501716417	11.562178544403316	20.31628985054873	0.0023331300521795256	-4239.70501716417	-777.4904977840156
271000	-5023.046175290824	-778.3885159598625	-4244.657659330962	11.941199492427048	19.22782917450885	0.0020538137855995895	-4244.657659330962	-775.4301034802895
272000	-5001.34789427882	-760.4337733661083	-4240.914120912711	11.76670307306899	19.187187744377447	0.0023543784092662622	-4240.914120912711	-757.4771762363927
273000	-4981.397657878048	-745.6821396462909	-4235.715518231757	9.263127777675612	18.41235962961844	0.002559768154631519	-4235.715518231757	-742.7665577200225
274000	-4963.855053094127	-728.9060380921213	-4234.949015002006	8.717598214085955	13.154642578846081	0.0024843900332776198	-4234.949015002006	-726.32677895795
275000	-4969.347120237786	-729.0847098551245	-4240.262410382661	8.6005941684146	15.068110774226167	0.002353784010102168	-4240.262410382661	-726.3697754296905
276000	-4952.48555102506	-724.285873881035	-4228.199677144025	9.121939976109767	14.628047116383463	0.0027831364254442196	-4228.199677144025	-721.6001500233552
277000	-4939.3727705247065	-713.2096910199956	-4226.163079504711	9.068170505611327	15.157064638029434	0.0025819843305026897	-4226.163079504711	-710.4886422996585
278000	-4929.069889937495	-689.1287725400831	-4239.941117397411	8.787326107222377	11.950255703682199	0.002898729616955423	-4239.941117397411	-686.6451211345199
279000	-4910.6586163538805	-673.4639404601527	-4237.194675893727	8.6245939279465	9.709307552714813	0.002770265395393863	-4237.194675893727	-671.1880852277966
